Date,1 mo,2 mo,3 mo,6 mo,1 yr,2 yr,3 yr,5 yr,7 yr,10 yr,20 yr,30 yr
2017-11-22T00:00:00,1.16,TRUE,1.29,1.45,1.61,1.74,1.84,2.05,2.22,2.32,2.57,2.75
2017-11-24T00:00:00,1.14,TRUE,1.29,1.45,1.61,1.75,1.85,2.07,2.23,2.34,2.58,2.76
2017-11-27T00:00:00,1.15,TRUE,1.27,1.41,1.62,1.74,1.84,2.06,2.21,2.32,2.57,2.76
2017-11-28T00:00:00,1.16,TRUE,1.3,1.46,1.61,1.75,1.85,2.07,2.24,2.34,2.58,2.77
2017-11-29T00:00:00,1.17,TRUE,1.29,1.45,1.61,1.78,1.86,2.09,2.27,2.37,2.62,2.81
2017-11-30T00:00:00,1.14,TRUE,1.27,1.44,1.62,1.78,1.9,2.14,2.31,2.42,2.65,2.83
2017-12-01T00:00:00,1.14,TRUE,1.27,1.45,1.62,1.78,1.9,2.13,2.28,2.37,2.58,2.76
2017-12-04T00:00:00,1.16,TRUE,1.29,1.45,1.66,1.8,1.93,2.15,2.29,2.37,2.58,2.77
2017-12-05T00:00:00,1.21,TRUE,1.3,1.48,1.64,1.83,1.94,2.15,2.28,2.36,2.55,2.73
2017-12-06T00:00:00,1.18,TRUE,1.3,1.48,1.68,1.78,1.92,2.11,2.25,2.33,2.53,2.71
2017-12-07T00:00:00,1.16,TRUE,1.29,1.47,1.67,1.8,1.92,2.14,2.29,2.37,2.58,2.76
2017-12-08T00:00:00,1.14,TRUE,1.28,1.45,1.65,1.8,1.92,2.14,2.29,2.38,2.59,2.77
2017-12-11T00:00:00,1.18,TRUE,1.33,1.47,1.69,1.82,1.95,2.16,2.3,2.39,2.59,2.77
2017-12-12T00:00:00,1.26,TRUE,1.34,1.49,1.7,1.83,1.95,2.18,2.32,2.4,2.6,2.79
2017-12-13T00:00:00,1.22,TRUE,1.3,1.47,1.68,1.79,1.9,2.12,2.26,2.36,2.56,2.74
2017-12-14T00:00:00,1.21,TRUE,1.32,1.48,1.7,1.82,1.92,2.14,2.27,2.35,2.53,2.71
2017-12-15T00:00:00,1.24,TRUE,1.31,1.48,1.71,1.84,1.95,2.16,2.28,2.35,2.52,2.68
2017-12-18T00:00:00,1.26,TRUE,1.38,1.51,1.7,1.84,1.94,2.17,2.3,2.39,2.57,2.74
2017-12-19T00:00:00,1.25,TRUE,1.37,1.51,1.71,1.87,1.97,2.23,2.37,2.46,2.66,2.82
2017-12-20T00:00:00,1.22,TRUE,1.38,1.51,1.72,1.87,1.98,2.24,2.4,2.49,2.71,2.88
2017-12-21T00:00:00,1.21,TRUE,1.35,1.54,1.73,1.89,2.01,2.26,2.39,2.48,2.68,2.84
2017-12-22T00:00:00,1.15,TRUE,1.33,1.54,1.73,1.91,2.01,2.26,2.4,2.48,2.68,2.83
2017-12-26T00:00:00,1.24,TRUE,1.47,1.52,1.75,1.92,2.02,2.25,2.38,2.47,2.66,2.82
2017-12-27T00:00:00,1.18,TRUE,1.44,1.53,1.75,1.89,1.99,2.22,2.34,2.42,2.59,2.75
2017-12-28T00:00:00,1.19,TRUE,1.39,1.54,1.76,1.91,2,2.23,2.36,2.43,2.6,2.75
2017-12-29T00:00:00,1.28,TRUE,1.39,1.53,1.76,1.89,1.98,2.2,2.33,2.4,2.58,2.74
