Date_Time,actual,predicted,previous_day_bo,Long/Short,Profit (pips)
2018-11-28,1.1306595833333333,1.1286724,1.1312375,Short,0.0005779166666666224
2018-11-29,1.1377241666666666,1.1357841,1.1306595833333333,Long,0.007064583333333374
2018-11-30,1.1360562499999998,1.1337155,1.1377241666666666,Short,0.0016679166666668799
2018-12-03,1.1348650000000002,1.1327666,1.1360562499999998,Short,0.001191249999999533
2018-12-04,1.1367779166666665,1.1346368,1.1348650000000002,Short,-0.0019129166666662645
2018-12-06,1.1355750000000002,1.1335647,1.1367779166666665,Short,0.001202916666666276
2018-12-07,1.1382837499999998,1.1363022,1.1355750000000002,Long,0.0027087499999995934
2018-12-10,1.1398895833333331,1.1377901,1.1382837499999998,Short,-0.0016058333333333064
2018-12-11,1.1352325,1.1332325,1.1398895833333331,Short,0.004657083333333034
2018-12-12,1.1344604166666663,1.1324589,1.1352325,Short,0.000772083333333784
2018-12-13,1.136474166666667,1.1343963,1.1344604166666663,Short,-0.0020137500000005915
2018-12-14,1.13182375,1.1292524,1.136474166666667,Short,0.00465041666666699
2018-12-17,1.13298,1.1310326,1.13182375,Short,-0.0011562500000001918
2018-12-18,1.136224583333333,1.1343098,1.13298,Long,0.0032445833333329954
2018-12-19,1.139499583333333,1.1375679,1.136224583333333,Long,0.003274999999999917
2018-12-20,1.1428816666666666,1.141122,1.139499583333333,Long,0.003382083333333563
2018-12-21,1.14179125,1.1395706,1.1428816666666666,Short,0.0010904166666665382
2018-12-24,1.1397086363636364,1.1378306,1.14179125,Short,0.0020826136363636394
2018-12-27,1.1400066666666666,1.1383111,1.1397086363636364,Short,-0.0002980303030302167
2018-12-28,1.1448287499999998,1.1430256,1.1400066666666666,Long,0.004822083333333227
2018-12-31,1.144138181818182,1.1423321,1.1448287499999998,Short,0.0006905681818178966
2019-01-02,1.1407091666666664,1.1381497,1.144138181818182,Short,0.003429015151515502
2019-01-03,1.1370095833333334,1.1352359,1.1407091666666664,Short,0.0036995833333330896
2019-01-04,1.1398016666666668,1.1378303,1.1370095833333334,Long,0.0027920833333334727
2019-01-07,1.144415833333333,1.1427408,1.1398016666666668,Long,0.004614166666666142
2019-01-08,1.1446433333333337,1.1426082,1.144415833333333,Short,-0.00022750000000071324
2019-01-09,1.1486041666666666,1.1471322,1.1446433333333337,Long,0.003960833333332969
2019-01-10,1.1529545833333334,1.1511246,1.1486041666666666,Long,0.004350416666666801
2019-01-11,1.1502870833333334,1.148344,1.1529545833333334,Short,0.002667500000000045
2019-01-14,1.1468816666666666,1.1450601,1.1502870833333334,Short,0.0034054166666668273
2019-01-15,1.1442283333333334,1.1421114,1.1468816666666666,Short,0.0026533333333331743
2019-01-16,1.1399825,1.1381004,1.1442283333333334,Short,0.004245833333333504
2019-01-17,1.1390179166666667,1.1370873,1.1399825,Short,0.0009645833333331577
2019-01-18,1.1384020833333337,1.1364281,1.1390179166666667,Short,0.0006158333333330379
2019-01-22,1.1359791666666668,1.1340008,1.1384020833333337,Short,0.002422916666666941
2019-01-23,1.1369883333333333,1.1351154,1.1359791666666668,Short,-0.0010091666666665056
2019-01-24,1.1349350000000002,1.1326088,1.1369883333333333,Short,0.0020533333333330184
2019-01-25,1.1354975,1.1337907,1.1349350000000002,Short,-0.0005624999999997993
2019-01-28,1.14183875,1.1400242,1.1354975,Long,0.006341249999999965
2019-01-29,1.14297625,1.1411263,1.14183875,Short,-0.0011375000000000135
2019-01-30,1.1438566666666663,1.142163,1.14297625,Short,-0.0008804166666662727
2019-01-31,1.1477849999999998,1.1458648,1.1438566666666663,Long,0.0039283333333335335
2019-02-01,1.14557875,1.1437604,1.1477849999999998,Short,0.002206249999999743
2019-02-04,1.1442183333333331,1.1423601,1.14557875,Short,0.0013604166666669748
2019-02-05,1.1420354166666669,1.140119,1.1442183333333331,Short,0.002182916666666257
2019-02-06,1.1385937499999998,1.1365427,1.1420354166666669,Short,0.0034416666666670093
2019-02-07,1.1350583333333333,1.1329827,1.1385937499999998,Short,0.0035354166666665687
2019-02-08,1.1333191666666664,1.1312836,1.1350583333333333,Short,0.001739166666666847
2019-02-11,1.1301745833333334,1.1280196,1.1333191666666664,Short,0.0031445833333330064
2019-02-12,1.1295025,1.1276495,1.1301745833333334,Short,0.0006720833333333509
2019-02-13,1.1306483333333333,1.1284304,1.1295025,Short,-0.0011458333333331794
2019-02-14,1.128048333333333,1.1260446,1.1306483333333333,Short,0.0026000000000001577
2019-02-15,1.1281145833333337,1.1260233,1.128048333333333,Short,-6.625000000060055e-05
2019-02-19,1.1313925000000002,1.1294355,1.1281145833333337,Long,0.003277916666666547
2019-02-20,1.1345254166666665,1.1325059,1.1313925000000002,Long,0.0031329166666662633
2019-02-21,1.1340458333333334,1.1319766,1.1345254166666665,Short,0.000479583333333089
2019-02-22,1.1338137499999998,1.1317942,1.1340458333333334,Short,0.000232083333333577
2019-02-25,1.1350608333333334,1.1331315,1.1338137499999998,Short,-0.0012470833333335651
2019-02-26,1.1367466666666666,1.1348122,1.1350608333333334,Short,-0.0016858333333331643
2019-02-27,1.138030833333333,1.1361024,1.1367466666666666,Short,-0.0012841666666665308
2019-02-28,1.1382016666666666,1.1363127,1.138030833333333,Short,-0.0001708333333334533
2019-03-01,1.1371995833333333,1.135263,1.1382016666666666,Short,0.0010020833333332924
2019-03-04,1.13458875,1.132469,1.1371995833333333,Short,0.002610833333333229
2019-03-05,1.1320333333333334,1.1299071,1.13458875,Short,0.002555416666666588
