,Date_Time,BO,BH,BL,BC,1_mo,3_mo,6_mo,1_yr,2_yr,3_yr,5_yr,7_yr,10_yr,20_yr,federal funds rate,retail sales,core retail sales,PPI m/m,unemployment rate,main refinancing rate,CPI m/m,Core CPI m/m,Prelim GDP q/q
855,2008-08-11,1.496719583333333,1.4984366666666666,1.4946799999999998,1.4966445833333333,1.769999981,1.870000005,2.049999952,2.269999981,2.559999943,2.839999914,3.269999981,3.569999933,3.99000001,4.639999866,0,0,0,0,0,0,0,0,0
856,2008-08-12,1.489962916666667,1.4916475,1.4881345833333333,1.4898799999999996,1.730000019,1.860000014,2.049999952,2.180000067,2.450000048,2.730000019,3.160000086,3.470000029,3.910000086,4.579999924,0,0,0,0,0,0,0,0,0
857,2008-08-13,1.4914704166666668,1.4931366666666666,1.4898095833333331,1.4915054166666666,1.799999952,1.850000024,2.0,2.190000057,2.5,2.769999981,3.210000038,3.50999999,3.940000057,4.610000134,0,0,0,0,0,0,0,0,0
858,2008-08-14,1.4867270833333337,1.4882170833333337,1.4847837499999998,1.486209166666667,1.75999999,1.889999986,2.0,2.140000105,2.450000048,2.720000029,3.150000095,3.460000038,3.890000105,4.550000191,0,0,0,0,0,0,1,1,0
859,2008-08-15,1.4721475,1.4734162500000003,1.4705729166666666,1.47181125,1.730000019,1.850000024,1.99000001,2.119999886,2.400000095,2.670000076,3.109999895,3.420000076,3.839999914,4.5,0,0,0,0,0,0,0,0,0
860,2008-08-18,1.4720054166666667,1.4733170833333329,1.4706141666666666,1.4720737499999998,1.769999981,1.820000052,2.029999971,2.150000095,2.349999905,2.619999886,3.069999933,3.390000105,3.819999933,4.46999979,0,0,0,0,0,0,0,0,0
861,2008-08-19,1.47096125,1.4727079166666668,1.469722083333333,1.4713783333333337,1.830000043,1.799999952,1.970000029,2.109999895,2.319999933,2.609999895,3.069999933,3.390000105,3.829999924,4.5,0,0,0,1,0,0,0,0,0
862,2008-08-20,1.4741125000000002,1.4753187499999998,1.472755416666667,1.4739424999999995,1.74000001,1.710000038,1.899999976,2.059999943,2.25,2.539999962,3.0,3.339999914,3.789999962,4.460000038,0,0,0,0,0,0,0,0,0
863,2008-08-21,1.4823412499999995,1.4840295833333337,1.4812825,1.4829220833333332,1.730000019,1.720000029,1.950000048,2.099999905,2.329999924,2.619999886,3.079999924,3.400000095,3.839999914,4.489999771,0,0,0,0,0,0,0,0,0
864,2008-08-22,1.48306,1.4840804166666668,1.48167,1.4826245833333334,1.669999957,1.700000048,1.970000029,2.170000076,2.420000076,2.700000048,3.140000105,3.450000048,3.869999886,4.5,0,0,0,0,0,0,0,0,0
865,2008-08-25,1.475394166666667,1.47648625,1.4740691666666663,1.4751925000000004,1.659999967,1.74000001,1.960000038,2.119999886,2.329999924,2.619999886,3.039999962,3.359999895,3.789999962,4.420000076,0,0,0,0,0,0,0,0,0
866,2008-08-26,1.46587875,1.4671045833333336,1.4641820833333332,1.46554875,1.669999957,1.710000038,1.950000048,2.190000057,2.349999905,2.640000105,3.059999943,3.369999886,3.789999962,4.429999828,0,0,0,0,0,0,0,0,0
867,2008-08-27,1.4709658333333333,1.4730479166666663,1.4697649999999998,1.4713870833333331,1.580000043,1.669999957,1.929999948,2.160000086,2.309999943,2.579999924,3.019999981,3.339999914,3.769999981,4.409999847,0,0,0,0,0,0,0,0,0
868,2008-08-28,1.4746004166666664,1.4762341666666667,1.4728787499999998,1.47439875,1.629999995,1.74000001,1.980000019,2.190000057,2.369999886,2.619999886,3.089999914,3.420000076,3.789999962,4.409999847,0,0,0,0,0,0,0,0,1
869,2008-08-29,1.4710166666666666,1.4726445833333333,1.4696920833333336,1.4708925,1.629999995,1.720000029,1.970000029,2.170000076,2.359999895,2.599999905,3.099999905,3.450000048,3.829999924,4.46999979,0,0,0,0,0,0,0,0,0
871,2008-09-02,1.45282625,1.4543154166666667,1.45118,1.4524433333333333,1.639999986,1.720000029,1.929999948,2.119999886,2.25999999,2.50999999,3.0,3.369999886,3.74000001,4.389999866,0,0,0,0,0,0,0,0,0
872,2008-09-03,1.4464966666666663,1.4481875000000002,1.4449520833333336,1.44662,1.570000052,1.700000048,1.899999976,2.079999924,2.25999999,2.480000019,2.950000048,3.289999962,3.710000038,4.360000134,0,0,0,0,0,0,0,0,0
873,2008-09-04,1.4432716666666667,1.4446316666666668,1.4405895833333335,1.4422041666666665,1.559999943,1.690000057,1.889999986,2.039999962,2.200000048,2.410000086,2.869999886,3.210000038,3.640000105,4.309999943,0,0,0,0,0,0,0,0,0
874,2008-09-05,1.4275225,1.4298645833333332,1.425352916666667,1.427625,1.529999971,1.679999948,1.899999976,2.069999933,2.230000019,2.440000057,2.910000086,3.24000001,3.660000086,4.309999943,0,0,0,0,0,0,0,0,0
875,2008-09-08,1.4244933333333327,1.4261791666666668,1.4215254166666669,1.42359625,1.590000033,1.710000038,1.919999957,2.119999886,2.299999952,2.49000001,2.960000038,3.25999999,3.660000086,4.300000191,0,0,0,0,0,0,0,0,0
876,2008-09-09,1.4128299999999998,1.41526875,1.4103558333333333,1.4126237499999998,1.590000033,1.659999967,1.889999986,2.059999943,2.230000019,2.430000067,2.900000095,3.210000038,3.619999886,4.239999771,0,0,0,0,0,0,0,0,0
877,2008-09-10,1.4088208333333334,1.41064,1.4063608333333333,1.408147083333333,1.580000043,1.649999976,1.870000005,2.059999943,2.220000029,2.420000076,2.910000086,3.230000019,3.650000095,4.269999981,0,0,0,0,0,0,0,0,0
878,2008-09-11,1.39489,1.3968545833333332,1.3932262500000003,1.3952120833333332,1.529999971,1.610000014,1.850000024,2.00999999,2.180000067,2.380000114,2.869999886,3.210000038,3.640000105,4.25,0,0,0,0,0,0,0,0,0
879,2008-09-12,1.4116183333333332,1.4143216666666667,1.4100529166666664,1.4123937499999997,1.370000005,1.49000001,1.840000033,2.019999981,2.230000019,2.450000048,2.970000029,3.319999933,3.74000001,4.360000134,0,0,0,0,0,0,0,0,0
880,2008-09-15,1.4269195833333332,1.4302508333333337,1.4232387499999997,1.4266266666666667,0.360000014,1.019999981,1.549999952,1.659999967,1.779999971,2.00999999,2.589999914,2.99000001,3.470000029,4.139999866,0,0,0,0,0,0,0,0,0
881,2008-09-16,1.4190654166666663,1.42167875,1.4160658333333334,1.41872125,0.230000004,0.839999974,1.519999981,1.720000029,1.889999986,2.119999886,2.640000105,3.019999981,3.480000019,4.119999886,0,0,0,0,0,0,0,0,0
882,2008-09-17,1.4226187499999998,1.4254754166666668,1.4199462499999995,1.4231908333333336,0.07,0.029999999,1.029999971,1.5,1.639999986,1.909999967,2.519999981,2.930000067,3.410000086,4.119999886,0,0,0,0,0,0,0,0,0
883,2008-09-18,1.4374183333333337,1.4407883333333331,1.4344745833333332,1.4373675,0.25999999,0.230000004,0.790000021,1.529999971,1.779999971,2.049999952,2.670000076,3.079999924,3.539999962,4.190000057,0,0,0,0,0,0,0,0,0
884,2008-09-19,1.4315691666666666,1.4349479166666663,1.4289041666666664,1.4322875000000002,0.75,0.99000001,1.539999962,2.049999952,2.160000086,2.420000076,3.00999999,3.369999886,3.779999971,4.420000076,0,0,0,0,0,0,0,0,0
885,2008-09-22,1.462210833333333,1.4654420833333333,1.4605387500000002,1.4635162500000003,0.75999999,1.279999971,1.75999999,2.059999943,2.130000114,2.410000086,3.039999962,3.420000076,3.829999924,4.480000019,0,0,0,0,0,0,0,0,0
886,2008-09-23,1.4739895833333334,1.4759170833333335,1.4710845833333333,1.4735195833333334,0.300000012,0.800000012,1.629999995,2.00999999,2.109999895,2.400000095,3.029999971,3.410000086,3.849999905,4.5,0,0,0,0,0,0,0,0,0
887,2008-09-24,1.4665758333333334,1.468560833333333,1.4645895833333331,1.4664483333333334,0.129999995,0.49000001,1.450000048,1.899999976,2.029999971,2.25999999,2.910000086,3.309999943,3.799999952,4.480000019,0,0,0,0,0,0,0,0,0
888,2008-09-25,1.4671970833333337,1.4694624999999997,1.4647754166666669,1.467241666666667,0.389999986,0.75999999,1.570000052,1.970000029,2.160000086,2.420000076,3.089999914,3.440000057,3.880000114,4.480000019,0,0,0,0,0,0,0,0,0
889,2008-09-26,1.4615254166666665,1.462990416666666,1.459479583333333,1.461212916666666,0.209999993,0.870000005,1.539999962,1.809999943,2.109999895,2.380000114,3.049999952,3.410000086,3.849999905,4.440000057,0,0,0,0,0,0,0,0,0
890,2008-09-29,1.4425904166666663,1.4451533333333335,1.4397208333333336,1.4418654166666665,0.159999996,0.939999998,1.49000001,1.600000024,1.700000048,1.960000038,2.700000048,3.119999886,3.609999895,4.210000038,0,0,0,0,0,0,0,0,0
891,2008-09-30,1.4243058333333332,1.426378333333333,1.4214295833333337,1.4232824999999998,1.019999981,0.920000017,1.600000024,1.779999971,2.0,2.279999971,2.980000019,3.380000114,3.849999905,4.429999828,0,0,0,0,0,0,0,0,0
892,2008-10-01,1.40762625,1.4097887500000004,1.4048475,1.407097916666667,0.660000026,0.850000024,1.49000001,1.720000029,1.820000052,2.119999886,2.869999886,3.289999962,3.769999981,4.329999924,0,0,0,0,0,0,0,0,0
893,2008-10-02,1.3880283333333334,1.3900350000000004,1.3849770833333332,1.3871554166666666,0.209999993,0.629999995,1.210000038,1.450000048,1.620000005,1.909999967,2.680000067,3.130000114,3.660000086,4.28000021,0,0,0,0,0,0,0,0,0
894,2008-10-03,1.3806308333333333,1.3835191666666666,1.3778491666666666,1.3804437500000002,0.150000006,0.50999999,1.139999986,1.409999967,1.600000024,1.860000014,2.640000105,3.089999914,3.630000114,4.260000229,0,0,0,0,0,0,0,0,0
895,2008-10-06,1.3565166666666666,1.358785,1.35375875,1.35597625,0.189999998,0.540000021,1.120000005,1.230000019,1.429999948,1.690000057,2.450000048,2.920000076,3.480000019,4.119999886,0,0,0,0,0,0,0,0,0
896,2008-10-07,1.3583220833333334,1.3615654166666669,1.3555775,1.3585629166666668,0.389999986,0.819999993,1.139999986,1.269999981,1.470000029,1.690000057,2.450000048,2.910000086,3.5,4.150000095,0,0,0,0,0,0,0,0,0
897,2008-10-08,1.36314375,1.3663787499999998,1.36061375,1.363320833333333,0.230000004,0.680000007,1.070000052,1.279999971,1.649999976,1.879999995,2.700000048,3.150000095,3.720000029,4.309999943,1,0,0,0,0,1,0,0,0
898,2008-10-09,1.3660899999999998,1.3685054166666664,1.3634449999999998,1.3658679166666663,0.189999998,0.600000024,1.070000052,1.330000043,1.649999976,1.929999948,2.789999962,3.25,3.839999914,4.409999847,0,0,0,0,0,0,0,0,0
899,2008-10-10,1.352643333333334,1.3561233333333331,1.3493991666666665,1.3520608333333335,0.07,0.25,0.839999974,1.080000043,1.620000005,1.870000005,2.769999981,3.269999981,3.890000105,4.409999847,0,0,0,0,0,0,0,0,0
901,2008-10-14,1.3664425,1.368922083333333,1.3639899999999996,1.3660895833333333,0.07,0.340000004,1.070000052,1.220000029,1.820000052,2.059999943,3.00999999,3.480000019,4.079999924,4.570000172,0,0,0,0,0,0,0,0,0
902,2008-10-15,1.3562629166666669,1.3584379166666665,1.3538574999999995,1.3557529166666669,0.050000001,0.219999999,0.920000017,1.139999986,1.639999986,1.909999967,2.900000095,3.400000095,4.039999962,4.570000172,0,0,0,0,0,0,0,0,0
903,2008-10-16,1.34443625,1.3476229166666664,1.3420408333333336,1.3446500000000003,0.119999997,0.460000008,1.179999948,1.289999962,1.610000014,1.899999976,2.839999914,3.329999924,3.99000001,4.590000153,0,0,0,0,0,0,0,0,0
904,2008-10-17,1.34474875,1.3468208333333331,1.3423187499999998,1.3444816666666668,0.129999995,0.829999983,1.25,1.340000033,1.639999986,1.899999976,2.829999924,3.299999952,3.980000019,4.659999847,0,0,0,0,0,0,0,0,0
905,2008-10-20,1.3404804166666668,1.3422500000000002,1.3381562500000002,1.340039583333333,0.529999971,1.24000001,1.74000001,1.690000057,1.710000038,2.0,2.819999933,3.25999999,3.910000086,4.599999905,0,0,0,0,0,0,0,0,0
906,2008-10-21,1.3204887500000002,1.3221550000000002,1.317765,1.319094166666667,0.709999979,1.100000024,1.610000014,1.74000001,1.580000043,1.860000014,2.630000114,3.079999924,3.75999999,4.519999981,0,0,0,0,0,0,0,0,0
907,2008-10-22,1.288367916666667,1.2909141666666668,1.2842833333333334,1.2873708333333336,0.600000024,1.049999952,1.529999971,1.639999986,1.529999971,1.789999962,2.559999943,3.0,3.650000095,4.420000076,0,0,0,0,0,0,0,0,0
908,2008-10-23,1.2837079166666665,1.28699375,1.2808500000000005,1.2842366666666667,0.389999986,0.980000019,1.50999999,1.610000014,1.539999962,1.75999999,2.569999933,3.0,3.630000114,4.340000153,0,0,0,0,0,0,0,0,0
909,2008-10-24,1.2678845833333332,1.2714275,1.2629825,1.2669820833333336,0.330000013,0.889999986,1.429999948,1.600000024,1.570000052,1.799999952,2.640000105,3.089999914,3.75999999,4.440000057,0,0,0,0,0,0,0,0,0
910,2008-10-27,1.250228333333333,1.2534629166666666,1.2465450000000002,1.2495795833333334,0.310000002,0.839999974,1.360000014,1.570000052,1.590000033,1.830000043,2.670000076,3.119999886,3.789999962,4.429999828,0,0,0,0,0,0,0,0,0
911,2008-10-28,1.25287625,1.257745416666667,1.2498366666666665,1.2542904166666664,0.419999987,0.769999981,1.25,1.529999971,1.649999976,1.850000024,2.75,3.210000038,3.890000105,4.510000229,0,0,0,0,0,0,0,0,0
912,2008-10-29,1.28128375,1.2855220833333332,1.2776379166666667,1.281893333333333,0.409999996,0.620000005,1.100000024,1.409999967,1.580000043,1.789999962,2.769999981,3.24000001,3.930000067,4.590000153,0,0,0,0,0,0,0,0,0
913,2008-10-30,1.3042041666666664,1.3085800000000003,1.2996995833333334,1.3038475,0.140000001,0.409999996,1.0,1.360000014,1.590000033,1.820000052,2.839999914,3.299999952,4.0,4.670000076,0,0,0,0,0,0,0,0,0
914,2008-10-31,1.2756139130434785,1.2791639130434782,1.2724165217391303,1.2750673913043478,0.119999997,0.460000008,0.939999998,1.340000033,1.559999943,1.799999952,2.799999952,3.289999962,4.010000229,4.739999771,0,0,0,0,0,0,0,0,0
915,2008-11-03,1.27680875,1.2788266666666666,1.274122083333333,1.2761316666666669,0.200000003,0.49000001,1.070000052,1.309999943,1.450000048,1.690000057,2.710000038,3.210000038,3.960000038,4.730000019,0,0,0,0,0,0,0,0,0
916,2008-11-04,1.2780041666666662,1.282110833333333,1.2757712499999998,1.2795245833333333,0.289999992,0.479999989,1.029999971,1.279999971,1.389999986,1.590000033,2.559999943,3.059999943,3.809999943,4.579999924,0,0,0,0,0,0,0,0,0
917,2008-11-05,1.2929716666666669,1.296695,1.288835,1.2926854166666668,0.159999996,0.400000006,0.899999976,1.220000029,1.360000014,1.639999986,2.5,2.99000001,3.730000019,4.489999771,0,0,0,0,0,0,0,0,0
918,2008-11-06,1.28217375,1.28435375,1.2789741666666667,1.281260833333333,0.129999995,0.319999993,0.829999983,1.169999957,1.279999971,1.629999995,2.460000038,3.00999999,3.75,4.519999981,0,0,0,0,0,0,0,0,0
919,2008-11-07,1.2758795833333332,1.2786429166666666,1.273350416666667,1.2760116666666668,0.129999995,0.310000002,0.829999983,1.200000048,1.330000043,1.710000038,2.559999943,3.109999895,3.829999924,4.570000172,0,0,0,0,0,0,0,0,0
920,2008-11-10,1.2833054166666666,1.285345416666667,1.2808304166666664,1.2830179166666669,0.109999999,0.289999992,0.910000026,1.159999967,1.269999981,1.779999971,2.50999999,3.059999943,3.819999933,4.5,0,0,0,0,0,0,0,0,0
922,2008-11-12,1.253929166666667,1.2563504166666666,1.2510395833333334,1.2537012500000004,0.100000001,0.180000007,0.75,1.029999971,1.190000057,1.600000024,2.369999886,3.0,3.75,4.440000057,0,0,0,0,0,0,0,0,0
923,2008-11-13,1.253455833333333,1.25816875,1.250943333333333,1.2548391666666665,0.079999998,0.219999999,0.930000007,1.159999967,1.24000001,1.620000005,2.430000067,3.069999933,3.839999914,4.570000172,0,0,0,0,0,0,0,0,0
924,2008-11-14,1.27085625,1.273099166666667,1.267089583333333,1.2700116666666668,0.059999999,0.150000006,0.899999976,1.139999986,1.220000029,1.529999971,2.329999924,2.940000057,3.720000029,4.429999828,0,0,0,0,0,0,0,0,0
925,2008-11-17,1.2627808333333337,1.2655266666666665,1.2611224999999997,1.26329625,0.059999999,0.119999997,0.810000002,1.080000043,1.220000029,1.529999971,2.319999933,2.920000076,3.680000067,4.420000076,0,0,0,0,0,0,0,0,0
926,2008-11-18,1.262629166666667,1.2646262499999998,1.2603595833333334,1.2626008333333334,0.100000001,0.119999997,0.75999999,1.049999952,1.149999976,1.440000057,2.220000029,2.789999962,3.529999971,4.320000172,0,0,0,0,0,0,0,0,0
927,2008-11-19,1.2611929166666669,1.2632562500000002,1.2583654166666665,1.2606370833333331,0.090000004,0.07,0.660000026,0.970000029,1.090000033,1.360000014,2.079999924,2.640000105,3.380000114,4.170000076,0,0,0,0,0,0,0,0,0
928,2008-11-20,1.2511258333333333,1.2531433333333335,1.24892,1.25085375,0.050000001,0.029999999,0.519999981,0.870000005,1.0,1.200000048,1.940000057,2.430000067,3.099999905,3.869999886,0,0,0,0,0,0,0,0,0
929,2008-11-21,1.2529245833333331,1.256141666666667,1.2511266666666665,1.253745,0.029999999,0.02,0.449999988,0.829999983,1.090000033,1.350000024,2.019999981,2.529999971,3.200000048,3.930000067,0,0,0,0,0,0,0,0,0
930,2008-11-24,1.273556666666667,1.2768991666666667,1.2714541666666666,1.2746841666666666,0.01,0.129999995,0.540000021,0.949999988,1.309999943,1.529999971,2.24000001,2.710000038,3.349999905,4.010000229,0,0,0,0,0,0,0,0,0
931,2008-11-25,1.2930091666666663,1.29625875,1.2902066666666665,1.2934733333333337,0.039999999,0.100000001,0.529999971,0.949999988,1.149999976,1.409999967,2.059999943,2.49000001,3.109999895,3.849999905,0,0,0,0,0,0,0,0,0
932,2008-11-26,1.2945308333333332,1.2964345833333335,1.2920112499999998,1.2939558333333334,0.02,0.050000001,0.479999989,0.930000007,1.090000033,1.379999995,2.00999999,2.430000067,2.99000001,3.769999981,0,0,0,0,0,0,0,0,0
934,2008-11-28,1.280755833333333,1.2820829166666667,1.2781645833333333,1.2797220833333336,0.02,0.01,0.439999998,0.899999976,1.0,1.269999981,1.929999948,2.349999905,2.930000067,3.710000038,0,0,0,0,0,0,0,0,0
935,2008-12-01,1.2648791666666668,1.266752916666667,1.2624229166666665,1.2645704166666665,0.090000004,0.07,0.439999998,0.810000002,0.899999976,1.159999967,1.710000038,2.130000114,2.720000029,3.50999999,0,0,0,0,0,0,0,0,0
936,2008-12-02,1.2662075,1.26866625,1.264445833333333,1.2667195833333336,0.039999999,0.059999999,0.419999987,0.769999981,0.899999976,1.120000005,1.649999976,2.079999924,2.680000067,3.470000029,0,0,0,0,0,0,0,0,0
937,2008-12-03,1.2676375,1.2695545833333333,1.26571625,1.2676104166666666,0.02,0.02,0.349999994,0.699999988,0.870000005,1.070000052,1.600000024,2.029999971,2.670000076,3.450000048,0,0,0,0,0,0,0,0,0
938,2008-12-04,1.2703329166666668,1.2725641666666667,1.2678545833333337,1.2706316666666666,0.01,0.02,0.25999999,0.610000014,0.819999993,1.019999981,1.50999999,1.929999948,2.549999952,3.349999905,0,0,0,0,0,1,0,0,0
939,2008-12-05,1.2720058333333333,1.274165416666667,1.2700529166666668,1.2717716666666663,0.02,0.02,0.230000004,0.540000021,0.930000007,1.190000057,1.669999957,2.089999914,2.670000076,3.410000086,0,0,0,0,1,0,0,0,0
940,2008-12-08,1.2860320833333332,1.2883350000000002,1.2845070833333332,1.2868333333333335,0.01,0.029999999,0.280000001,0.529999971,0.970000029,1.269999981,1.75999999,2.170000076,2.769999981,3.450000048,0,0,0,0,0,0,0,0,0
941,2008-12-09,1.2888116666666665,1.29077875,1.2867779166666666,1.2888708333333334,0.039999999,0.029999999,0.25,0.49000001,0.839999974,1.149999976,1.610000014,2.029999971,2.670000076,3.349999905,0,0,0,0,0,0,0,0,0
943,2008-12-11,1.31878375,1.3219412499999998,1.3171658333333334,1.3200941666666666,0.01,0.01,0.219999999,0.50999999,0.790000021,1.110000014,1.549999952,1.99000001,2.640000105,3.349999905,0,0,0,0,0,0,0,0,0
944,2008-12-12,1.33433125,1.33719375,1.33162875,1.3348058333333332,0.029999999,0.02,0.209999993,0.5,0.779999971,1.049999952,1.549999952,1.980000019,2.599999905,3.359999895,0,1,1,0,0,0,0,0,0
945,2008-12-15,1.3543712499999998,1.3572350000000002,1.3530666666666669,1.3554329166666663,0.01,0.029999999,0.280000001,0.5,0.75,1.019999981,1.5,1.919999957,2.529999971,3.289999962,0,0,0,0,0,0,0,0,0
946,2008-12-16,1.3771079166666669,1.3809949999999998,1.37468875,1.3786654166666663,0.050000001,0.039999999,0.230000004,0.449999988,0.649999976,0.879999995,1.340000033,1.769999981,2.369999886,3.160000086,1,0,0,0,0,0,0,0,0
947,2008-12-17,1.4190195833333326,1.4234066666666667,1.4165170833333336,1.420410416666667,0.029999999,0.050000001,0.189999998,0.449999988,0.730000019,0.980000019,1.350000024,1.700000048,2.200000048,3.00999999,0,0,0,0,0,0,0,0,0
949,2008-12-19,1.4068133333333332,1.4091679166666664,1.4020416666666666,1.40538,0.01,0.02,0.140000001,0.439999998,0.74000001,1.019999981,1.350000024,1.659999967,2.130000114,2.890000105,0,0,0,0,0,0,0,0,0
950,2008-12-22,1.3985008333333335,1.4010708333333337,1.3957770833333332,1.3984229166666664,0.01,0.01,0.270000011,0.400000006,0.870000005,1.120000005,1.399999976,1.700000048,2.160000086,2.920000076,0,0,0,0,0,0,0,0,0
951,2008-12-23,1.397177916666667,1.3989370833333332,1.395594166666667,1.3970970833333334,0.01,0.02,0.25999999,0.409999996,0.899999976,1.129999995,1.529999971,1.809999943,2.180000067,2.930000067,0,0,0,0,0,0,0,0,0
954,2008-12-26,1.4054512499999998,1.4070825000000002,1.4040383333333333,1.4057058333333332,0.01,0.029999999,0.230000004,0.379999995,0.889999986,1.080000043,1.50999999,1.799999952,2.160000086,2.910000086,0,0,0,0,0,0,0,0,0
955,2008-12-29,1.4174125,1.4202045833333334,1.4141583333333332,1.4171187500000002,0.039999999,0.059999999,0.25,0.360000014,0.779999971,0.959999979,1.450000048,1.75,2.130000114,2.940000057,0,0,0,0,0,0,0,0,0
956,2008-12-30,1.410478333333333,1.4138833333333334,1.4086529166666664,1.4109254166666665,0.109999999,0.100000001,0.25999999,0.340000004,0.75,0.939999998,1.470000029,1.75999999,2.109999895,2.880000114,0,0,0,0,0,0,0,0,0
957,2008-12-31,1.4023631818181814,1.4048354545454542,1.3994013636363636,1.4016054545454544,0.109999999,0.109999999,0.270000011,0.370000005,0.75999999,1.0,1.549999952,1.870000005,2.25,3.049999952,0,0,0,0,0,0,0,0,0
959,2009-01-02,1.3907691666666668,1.3934304166666662,1.3882366666666668,1.3906675000000002,0.039999999,0.079999998,0.280000001,0.400000006,0.879999995,1.139999986,1.720000029,2.069999933,2.460000038,3.220000029,0,0,0,0,0,0,0,0,0
960,2009-01-05,1.3727870833333335,1.37503375,1.3692083333333336,1.37146375,0.050000001,0.140000001,0.319999993,0.430000007,0.779999971,1.080000043,1.669999957,2.069999933,2.49000001,3.369999886,0,0,0,0,0,0,0,0,0
961,2009-01-06,1.348412083333333,1.3510679166666666,1.3453512500000002,1.3478791666666667,0.050000001,0.140000001,0.310000002,0.449999988,0.800000012,1.100000024,1.679999948,2.069999933,2.50999999,3.410000086,0,0,0,0,0,0,0,0,0
962,2009-01-07,1.359130416666667,1.3622858333333332,1.3563508333333332,1.3595870833333332,0.029999999,0.109999999,0.289999992,0.439999998,0.819999993,1.149999976,1.659999967,2.019999981,2.519999981,3.410000086,0,0,0,0,0,0,0,0,0
963,2009-01-08,1.3645175,1.3675833333333338,1.362015416666667,1.3648775000000002,0.039999999,0.090000004,0.280000001,0.439999998,0.829999983,1.159999967,1.600000024,1.950000048,2.470000029,3.400000095,0,0,0,0,0,0,0,0,0
964,2009-01-09,1.3594587500000002,1.3614241666666669,1.3562570833333332,1.3582599999999998,0.029999999,0.07,0.280000001,0.430000007,0.75,1.110000014,1.50999999,1.879999995,2.430000067,3.390000105,0,0,0,0,0,0,0,0,0
965,2009-01-12,1.3394141666666668,1.3413070833333334,1.33664875,1.3391824999999995,0.039999999,0.119999997,0.289999992,0.430000007,0.74000001,1.090000033,1.450000048,1.809999943,2.339999914,3.299999952,0,0,0,0,0,0,0,0,0
966,2009-01-13,1.325284166666667,1.3274575,1.3226625,1.32462,0.02,0.109999999,0.289999992,0.430000007,0.75999999,1.070000052,1.440000057,1.799999952,2.329999924,3.299999952,0,0,0,0,0,0,0,0,0
967,2009-01-14,1.3207550000000003,1.3235625,1.3184370833333332,1.3208375,0.07,0.119999997,0.280000001,0.419999987,0.730000019,1.029999971,1.360000014,1.710000038,2.24000001,3.170000076,0,0,0,0,0,0,0,0,0
968,2009-01-15,1.3144237499999998,1.3175437499999998,1.3117599999999998,1.3142383333333332,0.029999999,0.109999999,0.289999992,0.419999987,0.730000019,1.00999999,1.360000014,1.710000038,2.230000019,3.160000086,0,0,0,1,0,0,0,0,0
969,2009-01-16,1.3249499999999996,1.3279116666666668,1.3229658333333332,1.3254729166666668,0.039999999,0.119999997,0.289999992,0.430000007,0.730000019,1.049999952,1.470000029,1.830000043,2.359999895,3.220000029,0,0,0,0,0,0,1,0,0
971,2009-01-20,1.2956416666666668,1.2977595833333333,1.2927862499999998,1.2948379166666666,0.039999999,0.129999995,0.300000012,0.419999987,0.730000019,1.059999943,1.480000019,1.850000024,2.400000095,3.299999952,0,0,0,0,0,0,0,0,0
972,2009-01-21,1.2935754166666666,1.2970154166666663,1.2909420833333334,1.294061666666667,0.029999999,0.109999999,0.300000012,0.430000007,0.779999971,1.120000005,1.600000024,1.99000001,2.559999943,3.50999999,0,0,0,0,0,0,0,0,0
973,2009-01-22,1.2998729166666667,1.3022670833333334,1.2973795833333333,1.2999079166666665,0.029999999,0.100000001,0.289999992,0.419999987,0.75,1.110000014,1.610000014,2.019999981,2.619999886,3.609999895,0,0,0,0,0,0,0,0,0
974,2009-01-23,1.2903312500000002,1.2927595833333334,1.2874075000000005,1.28997,0.029999999,0.109999999,0.300000012,0.460000008,0.829999983,1.159999967,1.639999986,2.049999952,2.650000095,3.650000095,0,0,0,0,0,0,0,0,0
975,2009-01-26,1.3020229166666666,1.3051304166666666,1.3000037499999997,1.3032304166666664,0.02,0.140000001,0.340000004,0.469999999,0.850000024,1.210000038,1.669999957,2.089999914,2.700000048,3.710000038,0,0,0,0,0,0,0,0,0
976,2009-01-27,1.3199629166666669,1.3228120833333332,1.317267083333333,1.32009,0.050000001,0.129999995,0.319999993,0.469999999,0.870000005,1.149999976,1.590000033,1.99000001,2.589999914,3.569999933,0,0,0,0,0,0,0,0,0
977,2009-01-28,1.3231966666666666,1.3258195833333328,1.3203454166666668,1.322924166666667,0.079999998,0.189999998,0.330000013,0.479999989,0.889999986,1.220000029,1.700000048,2.099999905,2.710000038,3.730000019,0,0,0,0,0,0,0,0,0
978,2009-01-29,1.3062775,1.3080745833333334,1.3035087499999998,1.30536625,0.140000001,0.230000004,0.349999994,0.50999999,0.949999988,1.340000033,1.870000005,2.279999971,2.869999886,3.849999905,0,0,0,0,0,0,0,0,0
979,2009-01-30,1.2851525,1.287292916666667,1.2825762499999998,1.2845258333333334,0.150000006,0.239999995,0.360000014,0.50999999,0.939999998,1.320000052,1.850000024,2.269999981,2.869999886,3.859999895,0,0,0,0,0,0,0,0,0
980,2009-02-02,1.27717875,1.2796316666666667,1.27559875,1.2774454166666669,0.189999998,0.270000011,0.389999986,0.50999999,0.889999986,1.269999981,1.75,2.160000086,2.75999999,3.75,0,0,0,0,0,0,0,0,0
