Date,1 mo,2 mo,3 mo,6 mo,1 yr,2 yr,3 yr,5 yr,7 yr,10 yr,20 yr,30 yr
2009-08-19T00:00:00,0.100000001,TRUE,0.170000002,0.25,0.430000007,1.00999999,1.519999981,2.430000067,3.069999933,3.450000048,4.230000019,4.28000021
2009-08-21T00:00:00,0.109999999,TRUE,0.170000002,0.25999999,0.449999988,1.129999995,1.649999976,2.579999924,3.210000038,3.559999943,4.320000172,4.360000134
2009-08-25T00:00:00,0.119999997,TRUE,0.170000002,0.25999999,0.469999999,1.049999952,1.559999943,2.480000019,3.099999905,3.450000048,4.170000076,4.21999979
2009-08-24T00:00:00,0.109999999,TRUE,0.170000002,0.25999999,0.439999998,1.049999952,1.570000052,2.5,3.130000114,3.480000019,4.21999979,4.269999981
2009-08-13T00:00:00,0.100000001,TRUE,0.170000002,0.280000001,0.449999988,1.120000005,1.659999967,2.579999924,3.220000029,3.589999914,4.369999886,4.440000057
2009-08-12T00:00:00,0.140000001,TRUE,0.170000002,0.280000001,0.469999999,1.179999948,1.75999999,2.700000048,3.349999905,3.720000029,4.489999771,4.53000021
2009-08-14T00:00:00,0.100000001,TRUE,0.180000007,0.25999999,0.439999998,1.070000052,1.610000014,2.50999999,3.170000076,3.549999952,4.329999924,4.409999847
2009-08-18T00:00:00,0.140000001,TRUE,0.180000007,0.270000011,0.430000007,1.059999943,1.570000052,2.480000019,3.130000114,3.50999999,4.289999962,4.349999905
2009-08-17T00:00:00,0.109999999,TRUE,0.180000007,0.270000011,0.449999988,1.039999962,1.539999962,2.430000067,3.089999914,3.480000019,4.260000229,4.329999924
2009-09-03T00:00:00,0.090000004,TRUE,0.150000006,0.230000004,0.419999987,0.910000026,1.419999957,2.289999962,2.950000048,3.329999924,4.090000153,4.150000095
2009-09-02T00:00:00,0.090000004,TRUE,0.140000001,0.219999999,0.409999996,0.889999986,1.389999986,2.25999999,2.910000086,3.289999962,4.039999962,4.090000153
2009-09-04T00:00:00,0.090000004,TRUE,0.140000001,0.230000004,0.419999987,0.939999998,1.460000038,2.359999895,3.059999943,3.450000048,4.210000038,4.269999981
2009-09-09T00:00:00,0.090000004,TRUE,0.140000001,0.219999999,0.400000006,0.930000007,1.480000019,2.380000114,3.069999933,3.480000019,4.260000229,4.329999924
2009-09-08T00:00:00,0.100000001,TRUE,0.140000001,0.239999995,0.409999996,0.930000007,1.49000001,2.380000114,3.059999943,3.470000029,4.239999771,4.309999943
2009-08-27T00:00:00,0.109999999,TRUE,0.150000006,0.25999999,0.460000008,1.039999962,1.580000043,2.480000019,3.119999886,3.470000029,4.190000057,4.230000019
2009-08-26T00:00:00,0.109999999,TRUE,0.150000006,0.25,0.449999988,1.059999943,1.570000052,2.460000038,3.089999914,3.440000057,4.150000095,4.199999809
2009-08-28T00:00:00,0.109999999,TRUE,0.150000006,0.25,0.439999998,1.00999999,1.549999952,2.460000038,3.089999914,3.460000038,4.170000076,4.210000038
2009-09-01T00:00:00,0.079999998,TRUE,0.140000001,0.230000004,0.430000007,0.920000017,1.440000057,2.329999924,2.99000001,3.380000114,4.139999866,4.190000057
2009-08-31T00:00:00,0.109999999,TRUE,0.150000006,0.239999995,0.430000007,0.970000029,1.49000001,2.390000105,3.029999971,3.400000095,4.139999866,4.179999828
2009-08-11T00:00:00,0.140000001,TRUE,0.180000007,0.280000001,0.479999989,1.210000038,1.779999971,2.690000057,3.319999933,3.710000038,4.400000095,4.440000057
2009-07-22T00:00:00,0.150000006,TRUE,0.189999998,0.280000001,0.469999999,0.980000019,1.5,2.430000067,3.109999895,3.579999924,4.420000076,4.449999809
2009-07-21T00:00:00,0.159999996,TRUE,0.189999998,0.270000011,0.460000008,0.959999979,1.470000029,2.359999895,3.029999971,3.5,4.349999905,4.380000114
2009-07-23T00:00:00,0.150000006,TRUE,0.189999998,0.289999992,0.49000001,1.080000043,1.620000005,2.599999905,3.279999971,3.720000029,4.550000191,4.579999924
2009-07-27T00:00:00,0.150000006,TRUE,0.189999998,0.270000011,0.49000001,1.080000043,1.629999995,2.630000114,3.309999943,3.75,4.599999905,4.619999886
2009-07-24T00:00:00,0.150000006,TRUE,0.180000007,0.289999992,0.469999999,1.049999952,1.590000033,2.569999933,3.25,3.700000048,4.53000021,4.550000191
2009-07-15T00:00:00,0.109999999,TRUE,0.180000007,0.289999992,0.5,1.029999971,1.600000024,2.519999981,3.190000057,3.630000114,4.460000038,4.480000019
2009-07-14T00:00:00,0.150000006,TRUE,0.180000007,0.280000001,0.469999999,0.970000029,1.480000019,2.369999886,3.049999952,3.5,4.349999905,4.380000114
2009-07-16T00:00:00,0.150000006,TRUE,0.189999998,0.280000001,0.469999999,1,1.539999962,2.460000038,3.130000114,3.589999914,4.429999828,4.449999809
2009-07-20T00:00:00,0.150000006,TRUE,0.189999998,0.280000001,0.469999999,0.99000001,1.539999962,2.460000038,3.140000105,3.609999895,4.449999809,4.46999979
2009-07-17T00:00:00,0.150000006,TRUE,0.170000002,0.289999992,0.479999989,1.019999981,1.580000043,2.519999981,3.210000038,3.670000076,4.510000229,4.53000021
2009-08-05T00:00:00,0.150000006,TRUE,0.180000007,0.289999992,0.49000001,1.230000019,1.779999971,2.730000019,3.400000095,3.799999952,4.539999962,4.570000172
2009-08-04T00:00:00,0.150000006,TRUE,0.180000007,0.280000001,0.469999999,1.200000048,1.75,2.680000067,3.319999933,3.700000048,4.440000057,4.449999809
2009-08-06T00:00:00,0.150000006,TRUE,0.170000002,0.280000001,0.479999989,1.220000029,1.769999981,2.730000019,3.390000105,3.789999962,4.510000229,4.53000021
2009-08-10T00:00:00,0.150000006,TRUE,0.189999998,0.289999992,0.49000001,1.24000001,1.789999962,2.75,3.400000095,3.799999952,4.489999771,4.519999981
2009-08-07T00:00:00,0.140000001,TRUE,0.189999998,0.300000012,0.519999981,1.320000052,1.870000005,2.839999914,3.5,3.890000105,4.590000153,4.610000134
2009-07-29T00:00:00,0.140000001,TRUE,0.189999998,0.25999999,0.5,1.169999957,1.720000029,2.690000057,3.309999943,3.690000057,4.489999771,4.5
2009-07-28T00:00:00,0.140000001,TRUE,0.189999998,0.25999999,0.49000001,1.120000005,1.659999967,2.630000114,3.299999952,3.720000029,4.539999962,4.559999943
2009-07-30T00:00:00,0.140000001,TRUE,0.180000007,0.270000011,0.479999989,1.190000057,1.730000019,2.660000086,3.309999943,3.670000076,4.440000057,4.440000057
2009-08-03T00:00:00,0.150000006,TRUE,0.189999998,0.280000001,0.479999989,1.179999948,1.720000029,2.660000086,3.299999952,3.660000086,4.400000095,4.420000076
2009-07-31T00:00:00,0.140000001,TRUE,0.180000007,0.25999999,0.479999989,1.129999995,1.620000005,2.529999971,3.140000105,3.519999981,4.289999962,4.309999943
2009-02-25T00:00:00,0.209999993,TRUE,0.300000012,0.519999981,0.75,1.090000033,1.49000001,2.059999943,2.420000076,2.950000048,3.880000114,3.589999914
2009-02-24T00:00:00,0.219999999,TRUE,0.319999993,0.49000001,0.709999979,1.029999971,1.370000005,1.889999986,2.25999999,2.799999952,3.769999981,3.49000001
2009-02-26T00:00:00,0.180000007,TRUE,0.270000011,0.469999999,0.730000019,1.080000043,1.5,2.069999933,2.720000029,2.980000019,3.930000067,3.660000086
2009-03-02T00:00:00,0.170000002,TRUE,0.280000001,0.449999988,0.670000017,0.889999986,1.279999971,1.860000014,2.539999962,2.910000086,3.890000105,3.640000105
2009-02-27T00:00:00,0.159999996,TRUE,0.25999999,0.449999988,0.720000029,1,1.399999976,1.99000001,2.690000057,3.019999981,3.980000019,3.710000038
2009-02-18T00:00:00,0.230000004,TRUE,0.310000002,0.5,0.639999986,0.970000029,1.330000043,1.809999943,2.180000067,2.74000001,3.769999981,3.539999962
2009-02-17T00:00:00,0.25999999,TRUE,0.319999993,0.479999989,0.610000014,0.870000005,1.220000029,1.649999976,2.049999952,2.640000105,3.700000048,3.470000029
2009-02-19T00:00:00,0.219999999,TRUE,0.300000012,0.50999999,0.670000017,1.00999999,1.379999995,1.889999986,2.279999971,2.849999905,3.920000076,3.680000067
2009-02-23T00:00:00,0.189999998,TRUE,0.289999992,0.5,0.689999998,0.959999979,1.340000033,1.840000033,2.220000029,2.779999971,3.789999962,3.529999971
2009-02-20T00:00:00,0.189999998,TRUE,0.270000011,0.479999989,0.639999986,0.959999979,1.299999952,1.809999943,2.210000038,2.779999971,3.819999933,3.559999943
2009-03-11T00:00:00,0.140000001,TRUE,0.230000004,0.460000008,0.709999979,1.029999971,1.450000048,1.960000038,2.559999943,2.950000048,3.880000114,3.670000076
2009-03-10T00:00:00,0.140000001,TRUE,0.239999995,0.469999999,0.709999979,1.00999999,1.460000038,1.99000001,2.630000114,2.99000001,3.940000057,3.700000048
2009-03-12T00:00:00,0.109999999,TRUE,0.219999999,0.449999988,0.699999988,1.029999971,1.419999957,1.919999957,2.5,2.890000105,3.819999933,3.630000114
2009-03-16T00:00:00,0.109999999,TRUE,0.239999995,0.460000008,0.689999998,1,1.389999986,1.909999967,2.549999952,2.970000029,3.930000067,3.75999999
2009-03-13T00:00:00,0.090000004,TRUE,0.200000003,0.419999987,0.670000017,0.980000019,1.360000014,1.870000005,2.480000019,2.890000105,3.839999914,3.660000086
2009-03-04T00:00:00,0.150000006,TRUE,0.25999999,0.439999998,0.709999979,0.970000029,1.399999976,1.970000029,2.670000076,3.00999999,3.960000038,3.690000057
2009-03-03T00:00:00,0.140000001,TRUE,0.270000011,0.439999998,0.680000007,0.910000026,1.309999943,1.870000005,2.579999924,2.930000067,3.920000076,3.670000076
2009-03-05T00:00:00,0.109999999,TRUE,0.200000003,0.400000006,0.660000026,0.899999976,1.299999952,1.820000052,2.49000001,2.829999924,3.75999999,3.50999999
2009-03-09T00:00:00,0.119999997,TRUE,0.230000004,0.469999999,0.689999998,0.959999979,1.379999995,1.899999976,2.529999971,2.890000105,3.829999924,3.589999914
2009-03-06T00:00:00,0.090000004,TRUE,0.209999993,0.389999986,0.670000017,0.910000026,1.340000033,1.830000043,2.49000001,2.829999924,3.74000001,3.5
2009-02-13T00:00:00,0.230000004,TRUE,0.289999992,0.460000008,0.610000014,0.970000029,1.370000005,1.879999995,2.289999962,2.890000105,3.910000086,3.680000067
